date,ranking,name,country,age,points,tournamentsPlayed,playerUrl
2016-12-26,19,John Isner,USA,31,1850,21,https://www.atptour.com/en/players/john-isner/i186/overview
2016-12-26,20,Ivo Karlovic,CRO,37,1795,24,https://www.atptour.com/en/players/ivo-karlovic/k336/overview
2016-12-26,21,David Ferrer,ESP,34,1785,22,https://www.atptour.com/en/players/david-ferrer/f401/overview
2016-12-26,22,Pablo Cuevas,URU,30,1780,25,https://www.atptour.com/en/players/pablo-cuevas/c882/overview
2016-12-26,23,Jack Sock,USA,24,1710,19,https://www.atptour.com/en/players/jack-sock/sm25/overview
2016-12-26,24,Alexander Zverev,GER,19,1655,24,https://www.atptour.com/en/players/alexander-zverev/z355/overview
2016-12-26,25,Gilles Simon,FRA,31,1585,25,https://www.atptour.com/en/players/gilles-simon/sd32/overview
2016-12-26,26,Bernard Tomic,AUS,24,1465,25,https://www.atptour.com/en/players/bernard-tomic/ta46/overview
2016-12-26,27,Albert Ramos-Vinolas,ESP,28,1435,32,https://www.atptour.com/en/players/albert-ramos-vinolas/r772/overview
2016-12-26,28,Feliciano Lopez,ESP,35,1410,25,https://www.atptour.com/en/players/feliciano-lopez/l397/overview
2016-12-26,29,Viktor Troicki,SRB,30,1385,28,https://www.atptour.com/en/players/viktor-troicki/t840/overview
2016-12-26,30,Pablo Carreno Busta,ESP,25,1370,28,https://www.atptour.com/en/players/pablo-carreno-busta/cd85/overview
2016-12-26,31,Sam Querrey,USA,29,1355,25,https://www.atptour.com/en/players/sam-querrey/q927/overview
2016-12-26,32,Philipp Kohlschreiber,GER,33,1325,23,https://www.atptour.com/en/players/philipp-kohlschreiber/k435/overview
2016-12-26,33,Steve Johnson,USA,27,1320,28,https://www.atptour.com/en/players/steve-johnson/j386/overview
2016-12-26,34,Gilles Muller,LUX,33,1255,24,https://www.atptour.com/en/players/gilles-muller/ma30/overview
2016-12-26,35,Martin Klizan,SVK,27,1230,22,https://www.atptour.com/en/players/martin-klizan/k966/overview
2016-12-26,36,Marcos Baghdatis,CYP,31,1140,23,https://www.atptour.com/en/players/marcos-baghdatis/b837/overview
2016-12-26,37,Marcel Granollers,ESP,30,1136,28,https://www.atptour.com/en/players/marcel-granollers/g710/overview
2016-12-26,38,Juan Martin del Potro,ARG,28,1110,14,https://www.atptour.com/en/players/juan-martin-del-potro/d683/overview
2016-12-26,39,Nicolas Mahut,FRA,34,1102,21,https://www.atptour.com/en/players/nicolas-mahut/m873/overview
2016-12-26,40,Paolo Lorenzi,ITA,35,1090,31,https://www.atptour.com/en/players/paolo-lorenzi/l503/overview
2016-12-26,41,Federico Delbonis,ARG,26,1040,23,https://www.atptour.com/en/players/federico-delbonis/d874/overview
2016-12-26,42,Fernando Verdasco,ESP,33,1035,27,https://www.atptour.com/en/players/fernando-verdasco/v306/overview
2016-12-26,43,Joao Sousa,POR,27,1030,32,https://www.atptour.com/en/players/joao-sousa/sh90/overview
2016-12-26,44,Nicolas Almagro,ESP,31,1013,26,https://www.atptour.com/en/players/nicolas-almagro/a479/overview
2016-12-26,45,Kyle Edmund,GBR,21,1001,23,https://www.atptour.com/en/players/kyle-edmund/e831/overview
2016-12-26,46,Andrey Kuznetsov,RUS,25,970,21,https://www.atptour.com/en/players/andrey-kuznetsov/kb54/overview
2016-12-26,47,Benoit Paire,FRA,27,960,32,https://www.atptour.com/en/players/benoit-paire/pd31/overview
2016-12-26,48,Borna Coric,CRO,20,945,21,https://www.atptour.com/en/players/borna-coric/cg80/overview
2016-12-26,49,Fabio Fognini,ITA,29,945,24,https://www.atptour.com/en/players/fabio-fognini/f510/overview
2016-12-26,50,Florian Mayer,GER,33,903,18,https://www.atptour.com/en/players/florian-mayer/mb02/overview
2016-12-26,51,Mischa Zverev,GER,29,874,26,https://www.atptour.com/en/players/mischa-zverev/z168/overview
2016-12-26,52,Diego Schwartzman,ARG,24,864,24,https://www.atptour.com/en/players/diego-schwartzman/sm37/overview
2016-12-26,53,Karen Khachanov,RUS,20,863,26,https://www.atptour.com/en/players/karen-khachanov/ke29/overview
2016-12-26,54,Stephane Robert,FRA,36,854,27,https://www.atptour.com/en/players/stephane-robert/r612/overview
2016-12-26,55,Jiri Vesely,CZE,23,848,24,https://www.atptour.com/en/players/jiri-vesely/v708/overview
2016-12-26,56,Facundo Bagnis,ARG,26,835,29,https://www.atptour.com/en/players/facundo-bagnis/bf23/overview
2016-12-26,57,Mikhail Youzhny,RUS,34,826,26,https://www.atptour.com/en/players/mikhail-youzhny/y061/overview
2016-12-26,58,Malek Jaziri,TUN,32,814,30,https://www.atptour.com/en/players/malek-jaziri/j267/overview
2016-12-26,59,Robin Haase,NED,29,795,28,https://www.atptour.com/en/players/robin-haase/h756/overview
2016-12-26,60,Adrian Mannarino,FRA,28,791,31,https://www.atptour.com/en/players/adrian-mannarino/me82/overview
2016-12-26,61,Thomaz Bellucci,BRA,28,771,24,https://www.atptour.com/en/players/thomaz-bellucci/bd20/overview
2016-12-26,62,Alexandr Dolgopolov,UKR,28,760,19,https://www.atptour.com/en/players/alexandr-dolgopolov/d801/overview
2016-12-26,63,Jan-Lennard Struff,GER,26,758,31,https://www.atptour.com/en/players/jan-lennard-struff/sl28/overview
2016-12-26,64,Yen-Hsun Lu,TPE,33,754,18,https://www.atptour.com/en/players/yen-hsun-lu/l575/overview
2016-12-26,65,Juan Monaco,ARG,32,740,15,https://www.atptour.com/en/players/juan-monaco/ma21/overview
2016-12-26,66,Daniel Evans,GBR,26,736,22,https://www.atptour.com/en/players/daniel-evans/e687/overview
2016-12-26,67,Kevin Anderson,RSA,30,735,23,https://www.atptour.com/en/players/kevin-anderson/a678/overview
2016-12-26,68,Gerald Melzer,AUT,26,728,27,https://www.atptour.com/en/players/gerald-melzer/mi43/overview
2016-12-26,69,Jeremy Chardy,FRA,29,725,24,https://www.atptour.com/en/players/jeremy-chardy/ca12/overview
2016-12-26,70,Guillermo Garcia-Lopez,ESP,33,725,31,https://www.atptour.com/en/players/guillermo-garcia-lopez/g476/overview
2016-12-26,71,Horacio Zeballos,ARG,31,722,31,https://www.atptour.com/en/players/horacio-zeballos/z184/overview
2016-12-26,72,Dustin Brown,GER,32,710,21,https://www.atptour.com/en/players/dustin-brown/ba65/overview
2016-12-26,73,Paul-Henri Mathieu,FRA,34,710,25,https://www.atptour.com/en/players/paul-henri-mathieu/m850/overview
2016-12-26,74,Illya Marchenko,UKR,29,705,25,https://www.atptour.com/en/players/illya-marchenko/me89/overview
2016-12-26,75,Adam Pavlasek,CZE,22,704,25,https://www.atptour.com/en/players/adam-pavlasek/pg32/overview
2016-12-26,76,Taylor Fritz,USA,19,701,27,https://www.atptour.com/en/players/taylor-fritz/fb98/overview
2016-12-26,77,Damir Dzumhur,BIH,24,699,26,https://www.atptour.com/en/players/damir-dzumhur/d923/overview
2016-12-26,78,Pierre-Hugues Herbert,FRA,25,698,18,https://www.atptour.com/en/players/pierre-hugues-herbert/h996/overview
2016-12-26,79,Jordan Thompson,AUS,22,689,30,https://www.atptour.com/en/players/jordan-thompson/tc61/overview
2016-12-26,80,Guido Pella,ARG,26,685,21,https://www.atptour.com/en/players/guido-pella/pc11/overview
2016-12-26,81,Gastao Elias,POR,26,675,29,https://www.atptour.com/en/players/gastao-elias/e698/overview
2016-12-26,82,Thiago Monteiro,BRA,22,674,23,https://www.atptour.com/en/players/thiago-monteiro/mj08/overview
2016-12-26,83,Renzo Olivo,ARG,24,670,23,https://www.atptour.com/en/players/renzo-olivo/o376/overview
2016-12-26,84,John Millman,AUS,27,665,25,https://www.atptour.com/en/players/john-millman/mh30/overview
2016-12-26,85,Konstantin Kravchuk,RUS,31,660,25,https://www.atptour.com/en/players/konstantin-kravchuk/k776/overview
2016-12-26,86,Steve Darcis,BEL,32,658,16,https://www.atptour.com/en/players/steve-darcis/d632/overview
2016-12-26,87,Andreas Seppi,ITA,32,655,23,https://www.atptour.com/en/players/andreas-seppi/sa93/overview
2016-12-26,88,Donald Young,USA,27,651,24,https://www.atptour.com/en/players/donald-young/y124/overview
2016-12-26,89,Mikhail Kukushkin,KAZ,29,634,23,https://www.atptour.com/en/players/mikhail-kukushkin/k926/overview
2016-12-26,90,Ryan Harrison,USA,24,632,23,https://www.atptour.com/en/players/ryan-harrison/h940/overview
2016-12-26,91,Santiago Giraldo,COL,29,632,28,https://www.atptour.com/en/players/santiago-giraldo/g725/overview
2016-12-26,92,Ricardas Berankis,LTU,26,630,24,https://www.atptour.com/en/players/ricardas-berankis/be90/overview
2016-12-26,93,Dusan Lajovic,SRB,26,627,27,https://www.atptour.com/en/players/dusan-lajovic/l987/overview
2016-12-26,94,Nikoloz Basilashvili,GEO,24,618,26,https://www.atptour.com/en/players/nikoloz-basilashvili/bg23/overview
2016-12-26,95,Carlos Berlocq,ARG,33,617,20,https://www.atptour.com/en/players/carlos-berlocq/b884/overview
2016-12-26,96,Dudi Sela,ISR,31,616,25,https://www.atptour.com/en/players/dudi-sela/sc56/overview
2016-12-26,97,Radu Albot,MDA,27,614,32,https://www.atptour.com/en/players/radu-albot/a829/overview
2016-12-26,98,Rogerio Dutra Silva,BRA,32,613,32,https://www.atptour.com/en/players/rogerio-dutra-silva/sc73/overview
2016-12-26,99,Daniil Medvedev,RUS,20,611,26,https://www.atptour.com/en/players/daniil-medvedev/mm58/overview
2016-12-26,100,Yoshihito Nishioka,JPN,21,604,29,https://www.atptour.com/en/players/yoshihito-nishioka/n732/overview
2017-12-25,1,Rafael Nadal,ESP,31,10645,18,https://www.atptour.com/en/players/rafael-nadal/n409/overview
2017-12-25,2,Roger Federer,SUI,36,9605,17,https://www.atptour.com/en/players/roger-federer/f324/overview
2017-12-25,3,Grigor Dimitrov,BUL,26,5150,23,https://www.atptour.com/en/players/grigor-dimitrov/d875/overview
2017-12-25,4,Alexander Zverev,GER,20,4610,25,https://www.atptour.com/en/players/alexander-zverev/z355/overview
2017-12-25,5,Dominic Thiem,AUT,24,4015,27,https://www.atptour.com/en/players/dominic-thiem/tb69/overview
2017-12-25,6,Marin Cilic,CRO,29,3805,22,https://www.atptour.com/en/players/marin-cilic/c977/overview
2017-12-25,7,David Goffin,BEL,27,3775,26,https://www.atptour.com/en/players/david-goffin/gb88/overview
2017-12-25,8,Jack Sock,USA,25,3165,22,https://www.atptour.com/en/players/jack-sock/sm25/overview
2017-12-25,9,Stan Wawrinka,SUI,32,3150,15,https://www.atptour.com/en/players/stan-wawrinka/w367/overview
2017-12-25,10,Pablo Carreno Busta,ESP,26,2615,25,https://www.atptour.com/en/players/pablo-carreno-busta/cd85/overview
2017-12-25,11,Juan Martin del Potro,ARG,29,2595,19,https://www.atptour.com/en/players/juan-martin-del-potro/d683/overview
2017-12-25,12,Novak Djokovic,SRB,30,2585,16,https://www.atptour.com/en/players/novak-djokovic/d643/overview
2017-12-25,13,Sam Querrey,USA,30,2535,23,https://www.atptour.com/en/players/sam-querrey/q927/overview
2017-12-25,14,Kevin Anderson,RSA,31,2480,22,https://www.atptour.com/en/players/kevin-anderson/a678/overview
2017-12-25,15,Jo-Wilfried Tsonga,FRA,32,2320,20,https://www.atptour.com/en/players/jo-wilfried-tsonga/t786/overview
2017-12-25,16,Andy Murray,GBR,30,2290,16,https://www.atptour.com/en/players/andy-murray/mc10/overview
2017-12-25,17,John Isner,USA,32,2265,24,https://www.atptour.com/en/players/john-isner/i186/overview
2017-12-25,18,Lucas Pouille,FRA,23,2235,24,https://www.atptour.com/en/players/lucas-pouille/pf39/overview
2017-12-25,19,Tomas Berdych,CZE,32,2095,19,https://www.atptour.com/en/players/tomas-berdych/ba47/overview
2017-12-25,20,Roberto Bautista Agut,ESP,29,2015,24,https://www.atptour.com/en/players/roberto-bautista-agut/bd06/overview
2017-12-25,21,Nick Kyrgios,AUS,22,2010,19,https://www.atptour.com/en/players/nick-kyrgios/ke17/overview
2017-12-25,22,Kei Nishikori,JPN,27,1885,19,https://www.atptour.com/en/players/kei-nishikori/n552/overview
2017-12-25,23,Albert Ramos-Vinolas,ESP,29,1845,30,https://www.atptour.com/en/players/albert-ramos-vinolas/r772/overview
2017-12-25,24,Milos Raonic,CAN,26,1795,20,https://www.atptour.com/en/players/milos-raonic/r975/overview
2017-12-25,25,Gilles Muller,LUX,34,1695,22,https://www.atptour.com/en/players/gilles-muller/ma30/overview
2017-12-25,26,Diego Schwartzman,ARG,25,1675,27,https://www.atptour.com/en/players/diego-schwartzman/sm37/overview
2017-12-25,27,Fabio Fognini,ITA,30,1670,24,https://www.atptour.com/en/players/fabio-fognini/f510/overview
2017-12-25,28,Adrian Mannarino,FRA,29,1635,29,https://www.atptour.com/en/players/adrian-mannarino/me82/overview
2017-12-25,29,Philipp Kohlschreiber,GER,34,1440,22,https://www.atptour.com/en/players/philipp-kohlschreiber/k435/overview
2017-12-25,30,Damir Dzumhur,BIH,25,1391,28,https://www.atptour.com/en/players/damir-dzumhur/d923/overview
2017-12-25,31,Richard Gasquet,FRA,31,1375,21,https://www.atptour.com/en/players/richard-gasquet/g628/overview
2017-12-25,32,Pablo Cuevas,URU,31,1370,25,https://www.atptour.com/en/players/pablo-cuevas/c882/overview
2017-12-25,33,Mischa Zverev,GER,30,1302,31,https://www.atptour.com/en/players/mischa-zverev/z168/overview
2017-12-25,34,Filip Krajinovic,SRB,25,1298,26,https://www.atptour.com/en/players/filip-krajinovic/kb05/overview
2017-12-25,35,Fernando Verdasco,ESP,34,1295,25,https://www.atptour.com/en/players/fernando-verdasco/v306/overview
2017-12-25,36,Feliciano Lopez,ESP,36,1295,25,https://www.atptour.com/en/players/feliciano-lopez/l397/overview
2017-12-25,37,David Ferrer,ESP,35,1290,23,https://www.atptour.com/en/players/david-ferrer/f401/overview
2017-12-25,38,Alexandr Dolgopolov,UKR,29,1231,24,https://www.atptour.com/en/players/alexandr-dolgopolov/d801/overview
2017-12-25,39,Andrey Rublev,RUS,20,1229,22,https://www.atptour.com/en/players/andrey-rublev/re44/overview
2017-12-25,40,Yuichi Sugita,JPN,29,1219,27,https://www.atptour.com/en/players/yuichi-sugita/se73/overview
2017-12-25,41,Benoit Paire,FRA,28,1155,33,https://www.atptour.com/en/players/benoit-paire/pd31/overview
2017-12-25,42,Robin Haase,NED,30,1130,30,https://www.atptour.com/en/players/robin-haase/h756/overview
2017-12-25,43,Paolo Lorenzi,ITA,36,1095,34,https://www.atptour.com/en/players/paolo-lorenzi/l503/overview
2017-12-25,44,Steve Johnson,USA,28,1055,26,https://www.atptour.com/en/players/steve-johnson/j386/overview
2017-12-25,45,Karen Khachanov,RUS,21,1030,28,https://www.atptour.com/en/players/karen-khachanov/ke29/overview
2017-12-25,46,Gael Monfils,FRA,31,1015,17,https://www.atptour.com/en/players/gael-monfils/mc65/overview
2017-12-25,47,Ryan Harrison,USA,25,1010,26,https://www.atptour.com/en/players/ryan-harrison/h940/overview
2017-12-25,48,Borna Coric,CRO,21,1001,28,https://www.atptour.com/en/players/borna-coric/cg80/overview
2017-12-25,49,Aljaz Bedene,SLO,28,993,21,https://www.atptour.com/en/players/aljaz-bedene/bh09/overview
2017-12-25,50,Kyle Edmund,GBR,22,992,27,https://www.atptour.com/en/players/kyle-edmund/e831/overview
2017-12-25,51,Denis Shapovalov,CAN,18,981,23,https://www.atptour.com/en/players/denis-shapovalov/su55/overview
2017-12-25,52,Leonardo Mayer,ARG,30,909,18,https://www.atptour.com/en/players/leonardo-mayer/md56/overview
2017-12-25,53,Jan-Lennard Struff,GER,27,898,32,https://www.atptour.com/en/players/jan-lennard-struff/sl28/overview
2017-12-25,54,Jared Donaldson,USA,21,890,27,https://www.atptour.com/en/players/jared-donaldson/dc58/overview
2017-12-25,55,Viktor Troicki,SRB,31,880,28,https://www.atptour.com/en/players/viktor-troicki/t840/overview
2017-12-25,56,Julien Benneteau,FRA,36,855,19,https://www.atptour.com/en/players/julien-benneteau/b747/overview
2017-12-25,57,Joao Sousa,POR,28,850,30,https://www.atptour.com/en/players/joao-sousa/sh90/overview
2017-12-25,58,Hyeon Chung,KOR,21,844,21,https://www.atptour.com/en/players/hyeon-chung/ch27/overview
2017-12-25,59,Nikoloz Basilashvili,GEO,25,826,30,https://www.atptour.com/en/players/nikoloz-basilashvili/bg23/overview
2017-12-25,60,Peter Gojowczyk,GER,28,817,21,https://www.atptour.com/en/players/peter-gojowczyk/g967/overview
2017-12-25,61,Donald Young,USA,28,816,24,https://www.atptour.com/en/players/donald-young/y124/overview
2017-12-25,62,Jiri Vesely,CZE,24,815,26,https://www.atptour.com/en/players/jiri-vesely/v708/overview
2017-12-25,63,Denis Istomin,UZB,31,809,23,https://www.atptour.com/en/players/denis-istomin/i165/overview
2017-12-25,64,Guido Pella,ARG,27,774,23,https://www.atptour.com/en/players/guido-pella/pc11/overview
2017-12-25,65,Daniil Medvedev,RUS,21,772,25,https://www.atptour.com/en/players/daniil-medvedev/mm58/overview
2017-12-25,66,Horacio Zeballos,ARG,32,768,30,https://www.atptour.com/en/players/horacio-zeballos/z184/overview
2017-12-25,67,Dudi Sela,ISR,32,755,23,https://www.atptour.com/en/players/dudi-sela/sc56/overview
2017-12-25,68,Federico Delbonis,ARG,27,755,19,https://www.atptour.com/en/players/federico-delbonis/d874/overview
2017-12-25,69,Florian Mayer,GER,34,718,21,https://www.atptour.com/en/players/florian-mayer/mb02/overview
2017-12-25,70,Guillermo Garcia-Lopez,ESP,34,714,29,https://www.atptour.com/en/players/guillermo-garcia-lopez/g476/overview
2017-12-25,71,Yen-Hsun Lu,TPE,34,704,24,https://www.atptour.com/en/players/yen-hsun-lu/l575/overview
2017-12-25,72,Evgeny Donskoy,RUS,27,704,28,https://www.atptour.com/en/players/evgeny-donskoy/d864/overview
2017-12-25,73,Thomas Fabbiano,ITA,28,701,26,https://www.atptour.com/en/players/thomas-fabbiano/f586/overview
2017-12-25,74,Mikhail Kukushkin,KAZ,29,693,24,https://www.atptour.com/en/players/mikhail-kukushkin/k926/overview
2017-12-25,75,Dusan Lajovic,SRB,27,687,27,https://www.atptour.com/en/players/dusan-lajovic/l987/overview
2017-12-25,76,Matthew Ebden,AUS,30,670,21,https://www.atptour.com/en/players/matthew-ebden/e690/overview
2017-12-25,77,Steve Darcis,BEL,33,667,22,https://www.atptour.com/en/players/steve-darcis/d632/overview
2017-12-25,78,Jeremy Chardy,FRA,30,665,27,https://www.atptour.com/en/players/jeremy-chardy/ca12/overview
2017-12-25,79,Frances Tiafoe,USA,19,662,25,https://www.atptour.com/en/players/frances-tiafoe/td51/overview
2017-12-25,80,Ivo Karlovic,CRO,38,660,23,https://www.atptour.com/en/players/ivo-karlovic/k336/overview
2017-12-25,81,Pierre-Hugues Herbert,FRA,26,652,23,https://www.atptour.com/en/players/pierre-hugues-herbert/h996/overview
2017-12-25,82,Cedrik-Marcel Stebe,GER,27,651,21,https://www.atptour.com/en/players/cedrik-marcel-stebe/sk94/overview
2017-12-25,83,Victor Estrella Burgos,DOM,37,648,24,https://www.atptour.com/en/players/victor-estrella-burgos/e224/overview
2017-12-25,84,Mikhail Youzhny,RUS,35,633,26,https://www.atptour.com/en/players/mikhail-youzhny/y061/overview
2017-12-25,85,Marton Fucsovics,HUN,25,630,24,https://www.atptour.com/en/players/marton-fucsovics/f724/overview
2017-12-25,86,Andreas Seppi,ITA,33,616,24,https://www.atptour.com/en/players/andreas-seppi/sa93/overview
2017-12-25,87,Radu Albot,MDA,28,616,30,https://www.atptour.com/en/players/radu-albot/a829/overview
2017-12-25,88,Laslo Djere,SRB,22,612,28,https://www.atptour.com/en/players/laslo-djere/db63/overview
2017-12-25,89,Gilles Simon,FRA,32,610,26,https://www.atptour.com/en/players/gilles-simon/sd32/overview
2017-12-25,90,Maximilian Marterer,GER,22,608,28,https://www.atptour.com/en/players/maximilian-marterer/mn13/overview
2017-12-25,91,Stefanos Tsitsipas,GRE,19,606,30,https://www.atptour.com/en/players/stefanos-tsitsipas/te51/overview
2017-12-25,92,Lukas Lacko,SVK,30,605,24,https://www.atptour.com/en/players/lukas-lacko/l797/overview
2017-12-25,93,Marius Copil,ROU,27,601,25,https://www.atptour.com/en/players/marius-copil/ca99/overview
2017-12-25,94,Jordan Thompson,AUS,23,593,26,https://www.atptour.com/en/players/jordan-thompson/tc61/overview
2017-12-25,95,Nicolas Kicker,ARG,25,590,26,https://www.atptour.com/en/players/nicolas-kicker/kc29/overview
2017-12-25,96,Tennys Sandgren,USA,26,583,31,https://www.atptour.com/en/players/tennys-sandgren/sl08/overview
2017-12-25,97,Blaz Kavcic,SLO,30,581,26,https://www.atptour.com/en/players/blaz-kavcic/k834/overview
2017-12-25,98,Malek Jaziri,TUN,33,580,32,https://www.atptour.com/en/players/malek-jaziri/j267/overview
2017-12-25,99,Taro Daniel,JPN,24,579,26,https://www.atptour.com/en/players/taro-daniel/da81/overview
2017-12-25,100,Gerald Melzer,AUT,27,572,24,https://www.atptour.com/en/players/gerald-melzer/mi43/overview
2018-12-31,1,Novak Djokovic,SRB,31,9045,17,https://www.atptour.com/en/players/novak-djokovic/d643/overview
2018-12-31,2,Rafael Nadal,ESP,32,7480,13,https://www.atptour.com/en/players/rafael-nadal/n409/overview
2018-12-31,3,Roger Federer,SUI,37,6420,17,https://www.atptour.com/en/players/roger-federer/f324/overview
2018-12-31,4,Alexander Zverev,GER,21,6385,21,https://www.atptour.com/en/players/alexander-zverev/z355/overview
2018-12-31,5,Juan Martin del Potro,ARG,30,5300,18,https://www.atptour.com/en/players/juan-martin-del-potro/d683/overview
2018-12-31,6,Kevin Anderson,RSA,32,4710,20,https://www.atptour.com/en/players/kevin-anderson/a678/overview
2018-12-31,7,Marin Cilic,CRO,30,4250,19,https://www.atptour.com/en/players/marin-cilic/c977/overview
2018-12-31,8,Dominic Thiem,AUT,25,4095,25,https://www.atptour.com/en/players/dominic-thiem/tb69/overview
2018-12-31,9,Kei Nishikori,JPN,29,3590,24,https://www.atptour.com/en/players/kei-nishikori/n552/overview
2018-12-31,10,John Isner,USA,33,3155,23,https://www.atptour.com/en/players/john-isner/i186/overview
2018-12-31,11,Karen Khachanov,RUS,22,2835,25,https://www.atptour.com/en/players/karen-khachanov/ke29/overview
2018-12-31,12,Borna Coric,CRO,22,2480,20,https://www.atptour.com/en/players/borna-coric/cg80/overview
2018-12-31,13,Fabio Fognini,ITA,31,2315,25,https://www.atptour.com/en/players/fabio-fognini/f510/overview
2018-12-31,14,Kyle Edmund,GBR,23,2150,23,https://www.atptour.com/en/players/kyle-edmund/e831/overview
2018-12-31,15,Stefanos Tsitsipas,GRE,20,2095,30,https://www.atptour.com/en/players/stefanos-tsitsipas/te51/overview
2018-12-31,16,Daniil Medvedev,RUS,22,1977,27,https://www.atptour.com/en/players/daniil-medvedev/mm58/overview
2018-12-31,17,Diego Schwartzman,ARG,26,1880,26,https://www.atptour.com/en/players/diego-schwartzman/sm37/overview
2018-12-31,18,Milos Raonic,CAN,28,1855,20,https://www.atptour.com/en/players/milos-raonic/r975/overview
2018-12-31,19,Grigor Dimitrov,BUL,27,1835,20,https://www.atptour.com/en/players/grigor-dimitrov/d875/overview
2018-12-31,20,Marco Cecchinato,ITA,26,1819,30,https://www.atptour.com/en/players/marco-cecchinato/cf01/overview
2018-12-31,21,Nikoloz Basilashvili,GEO,26,1795,29,https://www.atptour.com/en/players/nikoloz-basilashvili/bg23/overview
2018-12-31,22,David Goffin,BEL,28,1785,20,https://www.atptour.com/en/players/david-goffin/gb88/overview
2018-12-31,23,Pablo Carreno Busta,ESP,27,1705,22,https://www.atptour.com/en/players/pablo-carreno-busta/cd85/overview
2018-12-31,24,Roberto Bautista Agut,ESP,30,1605,24,https://www.atptour.com/en/players/roberto-bautista-agut/bd06/overview
2018-12-31,25,Hyeon Chung,KOR,22,1585,23,https://www.atptour.com/en/players/hyeon-chung/ch27/overview
2018-12-31,26,Richard Gasquet,FRA,32,1535,25,https://www.atptour.com/en/players/richard-gasquet/g628/overview
2018-12-31,27,Denis Shapovalov,CAN,19,1440,27,https://www.atptour.com/en/players/denis-shapovalov/su55/overview
2018-12-31,28,Fernando Verdasco,ESP,35,1410,28,https://www.atptour.com/en/players/fernando-verdasco/v306/overview
2018-12-31,29,Gael Monfils,FRA,32,1400,24,https://www.atptour.com/en/players/gael-monfils/mc65/overview
2018-12-31,30,Gilles Simon,FRA,34,1370,28,https://www.atptour.com/en/players/gilles-simon/sd32/overview
2018-12-31,31,Alex de Minaur,AUS,19,1298,26,https://www.atptour.com/en/players/alex-de-minaur/dh58/overview
2018-12-31,32,Lucas Pouille,FRA,24,1245,23,https://www.atptour.com/en/players/lucas-pouille/pf39/overview
2018-12-31,33,Steve Johnson,USA,29,1190,25,https://www.atptour.com/en/players/steve-johnson/j386/overview
2018-12-31,34,Philipp Kohlschreiber,GER,35,1125,23,https://www.atptour.com/en/players/philipp-kohlschreiber/k435/overview
2018-12-31,35,Nick Kyrgios,AUS,23,1125,21,https://www.atptour.com/en/players/nick-kyrgios/ke17/overview
2018-12-31,36,Marton Fucsovics,HUN,26,1122,27,https://www.atptour.com/en/players/marton-fucsovics/f724/overview
2018-12-31,37,Andreas Seppi,ITA,34,1106,24,https://www.atptour.com/en/players/andreas-seppi/sa93/overview
2018-12-31,38,John Millman,AUS,29,1083,23,https://www.atptour.com/en/players/john-millman/mh30/overview
2018-12-31,39,Frances Tiafoe,USA,20,1080,25,https://www.atptour.com/en/players/frances-tiafoe/td51/overview
2018-12-31,40,Jeremy Chardy,FRA,31,1050,25,https://www.atptour.com/en/players/jeremy-chardy/ca12/overview
2018-12-31,41,Martin Klizan,SVK,29,1050,20,https://www.atptour.com/en/players/martin-klizan/k966/overview
2018-12-31,42,Adrian Mannarino,FRA,30,1045,29,https://www.atptour.com/en/players/adrian-mannarino/me82/overview
2018-12-31,43,Nicolas Jarry,CHI,23,1022,22,https://www.atptour.com/en/players/nicolas-jarry/j551/overview
2018-12-31,44,Joao Sousa,POR,29,1017,29,https://www.atptour.com/en/players/joao-sousa/sh90/overview
2018-12-31,45,Malek Jaziri,TUN,34,1014,30,https://www.atptour.com/en/players/malek-jaziri/j267/overview
2018-12-31,46,Matthew Ebden,AUS,31,1001,27,https://www.atptour.com/en/players/matthew-ebden/e690/overview
2018-12-31,47,Damir Dzumhur,BIH,26,985,31,https://www.atptour.com/en/players/damir-dzumhur/d923/overview
2018-12-31,48,Dusan Lajovic,SRB,28,985,25,https://www.atptour.com/en/players/dusan-lajovic/l987/overview
2018-12-31,49,Taylor Fritz,USA,21,974,26,https://www.atptour.com/en/players/taylor-fritz/fb98/overview
2018-12-31,50,Robin Haase,NED,31,965,28,https://www.atptour.com/en/players/robin-haase/h756/overview
2018-12-31,51,Sam Querrey,USA,31,955,23,https://www.atptour.com/en/players/sam-querrey/q927/overview
2018-12-31,52,Benoit Paire,FRA,29,935,29,https://www.atptour.com/en/players/benoit-paire/pd31/overview
2018-12-31,53,Mikhail Kukushkin,KAZ,31,935,24,https://www.atptour.com/en/players/mikhail-kukushkin/k926/overview
2018-12-31,54,Matteo Berrettini,ITA,22,932,24,https://www.atptour.com/en/players/matteo-berrettini/bk40/overview
2018-12-31,55,Pierre-Hugues Herbert,FRA,27,903,25,https://www.atptour.com/en/players/pierre-hugues-herbert/h996/overview
2018-12-31,56,Leonardo Mayer,ARG,31,895,25,https://www.atptour.com/en/players/leonardo-mayer/md56/overview
2018-12-31,57,Jan-Lennard Struff,GER,28,875,25,https://www.atptour.com/en/players/jan-lennard-struff/sl28/overview
2018-12-31,58,Guido Pella,ARG,28,860,25,https://www.atptour.com/en/players/guido-pella/pc11/overview
2018-12-31,59,Peter Gojowczyk,GER,29,855,25,https://www.atptour.com/en/players/peter-gojowczyk/g967/overview
2018-12-31,60,Marius Copil,ROU,28,823,23,https://www.atptour.com/en/players/marius-copil/ca99/overview
